content,polar
  食用 油涨 价 不 让 吃 了 难过,-1
  食用 油涨 价 油 价 也 越 来 越 贵 了 都 快 买 不 起 了 干脆 吃水 煮 的 算 了   呲牙,-1
  食用 油涨 价 油 你 涨 物 价 又 上涨 了   受 不 了,-1
  食用 油涨 价 油 你 涨 该涨 的 都涨 唯独 薪水 不 涨  ,-1
  食用 油涨 价 那 就 少 吃 点 油 吗 省钱 又 健康,0
  食用 油涨 价 除 了 工资什 么 都 在 涨 它 干 嘛 不 涨,-1
  食用 油涨 价 油 你 涨 石油 涨 完 食用 油涨 连 动调 价 让 人 抓 狂 通胀 就 像 强取豪夺 百姓 好比 任 宰羔羊,-1
  食用 油涨 价 油 你 涨 都 涨 希望 在 猛些,0
  食用 油涨 价 又 涨 价 了   难过,-1
  食用 油涨 价 收入 上去 了 生活 好 过 了 关注 健康 了 食用油 涨点 问题 不 大 但愿 质量 也 能 跟 上 不 要 因为 油 价 上去 了 地沟油 反倒 多 吃 了,0
  食用 油涨 价 油 你 涨 唉   现在 这 年头 什 么 都 涨 价 了 就 是 工资 不 见 涨 都 是 那 该 死 的 石油 开始 涨 价 一 涨 搞 得 什 么 东西 都 开始 涨 价 了 老百姓 的 日子 又 更 苦 了,-1
  食用 油涨 价 油 你 涨 饭店 菜 价 得 跟着 涨   地 沟油 都 能 跟着 涨,0
  食用 油涨 价 涨 的 好 不 是 捞什子 坏事 多 吃 又 不 是 致癌 吗   我 倒 还 不 想 吃 了 呢,1
  食用 油涨 价 油 你 涨 涨 涨 他 个 国破家亡,-1
  食用 油涨 价 油 你 涨 地 沟油 很 香,1
  食用 油涨 价 其实 地 沟 油 味道 喂 还 行 亲亲,1
  食用 油涨 价 油 你 涨 价格 越 来 越 高 质量 越 来 越 差,-1
  食用 油涨 价 油 你 涨 算 你 狠,-1
  食用 油涨 价 油 你 涨 伤 不 起   伤 不 起,-1
  食用 油涨 价 什 么 都 涨 坑 的 都 是 老百姓,-1
  食用 油涨 价 油 你 涨   中国 人 活 不 起,-1
  食用 油涨 价 油 你 涨 希望 政府 做出 相应 的 调控 和 补贴,0
  食用 油涨 价 你 能 阻止 得 了 食用 油涨 价 吗   擦 汗,0
  食用 油涨 价 油 你 涨 地 沟油 也 跟 风 涨 价 你 也 好意思   真 没 人性 真 没 天理,-1
  食用 油涨 价 油 你 涨 看 来 地 沟油 能 有 市场 就 是 被 这样 逼 出 来 的   鄙视,-1
  食用 油涨 价 —— 伤 不 起,-1
  食用 油涨 价 油 你 涨 地 沟油 又 不 能 吃 食用油 又 吃 不 起 柴油 汽油 更 是 用 不 起,-1
  食用 油涨 价 这 油 价 忒 贵 了,-1
  食用 油涨 价 油 你 涨 天 朝 果然 不 忘记 最 擅长 的 本事 涨 价,-1
  食用 油涨 价 卖 不 动货 受 不了啦,-1
  食用 油涨 价 是 时代 在 发展   还是 社会 在 进步     老百姓 已经 不 能 阻止 了 涨   伤 不 起 流泪,-1
  食用 油涨 价 这个 更 坑 爹,-1
  食用 油涨 价 老百姓 没法 活 了   流泪,-1
  食用 油涨 价 油 你 涨 物 价 又 涨 了 工资 你 怎 么 还 不 涨吖,-1
  食用 油涨 价 油 你 涨 苦 了 老百姓 了,-1
  食用 油涨 价 油 你 涨 多少 涨 一 奌 可以 因为 什 么 都 在 涨 吃 的 东西 不 马 虎 涨 才 能 保证 好 油,1
  食用 油涨 价 少 油低盐 健康 饮食,0
  食用 油涨 价 油 你 涨 工资 不 涨 无奈 中国 工资 连 世界 平均一 般 都 不 到,-1
  食用 油涨 价 油 你 涨 地 沟油 市场 前景 很 大 呀,1
  食用 油涨 价 让 它 涨 反正 老百姓 早已 习以为常 麻木 了,-1
  食用 油涨 价 油 你 涨 怎 么 又 涨 了 每天 听到 的 就 只 有 吃 的 用 的 涨 钱 涨 钱 什 么 时候 工资 也 涨 呀   老百姓 就是 苦   大 哭,-1
  食用 油涨 价 偶 家 做菜 已经 鸡 精 味精 不 放 既 经济 又 健康 看 来 油水 也 要 少 放 再 少 放 估摸 着 也 可以 省 点 银子 也 健康,0
  食用 油涨 价 坑 爹,-1
  食用 油涨 价 油 你 涨 好多 人 都 去 搞 房地产 了   有些 地 也 卖 了 搞 房产 忙农 的 人 少 了 这些 生活 必需品 能 不 涨 价 么,-1
  食用 油涨 价 油 你 涨 除 了 人   世界 上 的 一切   都 涨 价 了,0
  食用 油涨 价   地 沟 油 的 利润 空间 又 增大 了 吐,-1
  食用 油涨 价 油 你 涨 和 93 号 涨 价 比 起 来 这 更 狠,-1
  食用 油涨 价   工资 那 么 底 他 还 涨 价 还 让 不 让 人 活 了,-1
  食用 油涨 价 油 你 涨 开始 吃素,0
  食用 油涨 价 哎现 在 物 价 太 高 工资 不 涨 奋斗 中 的 生活 真 难 熬 每月 发 工资 都 存 不 到 多少 钱   抓 狂   抓 狂,-1
  食用 油涨 价 中国 的 物 价 总是 涨 涨涨 的   没 治 啦   流泪,-1
  食用 油涨 价 地 沟油 销量 又 要 火爆 咯 这 涨 价 有 可能 害人不浅 呐 骷髅,-1
  食用 油涨 价   前 些 天 看到 了 有关 新型 地 沟 油 的 报道 没 细看 因为 真 的 觉得 实在 太 恶心 了   正常 的 油 又 涨 价 了   我 在 想 食用油 的 价格 走 高 是 否 对 某些 无良商 家 选用 地 沟油 起 到 间接 的 推动 作用 呢   如果 油 你 涨 能 变成 油 你 降 再 辅 之 以 对 地 沟油 的 严厉 打击 地沟 油 就 不 会 那 么 猖狂 了,-1
  食用 油涨 价 自己 回老 家 种 大豆 去,0
  食用 油涨 价 涨 了 在 跌 跌 了 涨 在 涨 老百姓 习惯 了,0
  食用 油涨 价   人 不 值钱 了,-1
  食用 油涨 价 希望 快 点 下 价,0
  食用 油涨 价 食用油 应该 涨 价 高 些 这样 是 对 农民 好 些,0
  食用 油涨 价 油 你 涨 工资 怎 么 不 涨点,0
  呲牙 食用 油涨 价 油 你 涨 食用油 可以 让 减肥 的 朋友 得到 帮助,1
  食用 油涨 价 这 日子 没法 过 了,-1
  食用 油涨 价 油 你 涨 通货膨胀 多 可怕 中国 你 是 要 怎样   政府 还要 等 多久 才 能 意识 到 危机,-1
  食用 油涨 价 看 来 地 沟油 将 只 能 是 中国 老百姓 的 最 好 选择 了,-1
  食用 油涨 价 油 你 涨 地 沟油 又 牛 了,-1
  食用 油涨 价 油 你 涨 老百姓 还 能 承受 多久 又 要 回到 解放前 了,-1
  食用 油涨 价 消费者 伤 不 起,-1
  食用 油涨 价 油 你 涨 就 是 通货膨胀 没别 的 原因,0
  食用 油涨 价 油 你 涨 怎 么 回 事   物 价 这 么 不 稳定   政府 有 很 大 的 责任,-1
  食用 油涨 价 油 你 涨 地 沟油 可以 再次 大势 活动 了,0
  食用 油涨 价 油 你 涨 涨 价 是 迟早 的 事 现在 什 么 没有 涨,0
  食用 油涨 价 油 你 涨 伤 不 起,-1
  食用 油涨 价 以后 还是 吃 地 沟油,0
  食用 油涨 价 可以 理解 不 能 接受,0
  食用 油涨 价 我们 每天 都 为 粮油 穿衣吃饭 而 忙碌 工作 好 辛苦 呀,-1
  食用 油涨 价   我们 老百姓 又 有 苦 日子 了,0
  食用 油涨 价 油 你 涨 地 沟油 都 涨 了,0
  食用 油涨 价 油 你 涨 物 价 涨 得 这 么 快 工资 却 不 涨   将 来 的 工资 可能 只 够 生活费 了,-1
  食用 油涨 价 一直 震撼 着 我们,0
  食用 油涨 价 就 是 工资 不 涨,-1
  食用 油涨 价 涨涨 更 健康,0
  梁光森 食用 油涨 价 油 你 涨 这个 政府 还 让 老百姓 活 不,-1
  食用 油涨 价 这样 下去 餐饮 行业 不 用 地 沟 油 真 的 无法 盈利,0
  洗 碗 工留 剩菜 被 开除   奋斗 洗 碗 工人 做 的 对 全国 人民 要 支持 她,1
  洗 碗 工留 剩菜 被 开除 浪费 是 可耻 的   每年 酒店 浪费 多少 东西   我们 无法 计算   我 想 可以 造 几 个 航母   悲剧 呀,-1
  洗 碗 工留 剩菜 被 开除 可怜天下父母心   难道 酒店 的 领导层 不 是 为 人 父母 也 不 会 为 人 父母   太 过分 了,-1
  洗 碗 工留 剩菜 被 开除 现实 版   朱门酒肉臭路有冻死骨   有 错 吗   什 么 社会   还 他 妈 社会主义 呢 比 资本主义 都 不 如,-1
  洗 碗 工留 剩菜 被 开除 制度 应该 被 严格 的 执行   浪费 确实 可惜 可耻   酒店 因 该 有 智慧 解决 这个 矛盾   这个 洗 碗工 是 善良 的 盼望 看到 她 再次 被 酒店 回 聘,0
  洗 碗 工留 剩菜 被 开除 什 么 社会 宁可 倒 了 喂 猪 都 不 给 人 吃   是 社会 的 进步 还是 到 退,-1
  洗 碗 工留 剩菜 被 开除 人 没 人性 天 没 天理   可悲 的 社会 可怜 的 洗 碗工,-1
  洗 碗 工留 剩菜 被 开除 这 位 母亲 很 伟大 酒店 不 应该   太 不 是 人 干 的 事 了   应该 狠批 这个 酒店,0
  洗 碗 工留 剩菜 被 开除 那个 傻 老板 素质 低,-1
  洗 碗 工留 剩菜 被 开除 这 酒店 的 经理 是 什 么 人 怎 么 这 么 狠心 做人 要 将心比心   我 看到 这个 真 的 很 愤怒 谁 不 是 这 么 穷 过 来 的 不 给 别人 活路 真 想 逼 死 她 她 家 条件 肯定 也 不好 真是 太 气氛 了 穷人 是 不 是 都 得 死,-1
  洗 碗 工留 剩菜 被 开除 朱门酒肉臭   路 有 冻死骨   我们 的 社会 进入 了 贫富 差距 极大   笑贫 不 笑娼 的 年代   不 知道 是 进步 还是 退步   无 耐,-1
  洗 碗 工留 剩菜 被 开除 中国 这个 社会 没 救 了,-1
  洗 碗 工留 剩菜 被 开除 社会 缺 温暖 酒店 没 人性,-1
  洗 碗 工留 剩菜 被 开除 如果 因为 这样 就要 被 开除 未免 太 不可思议 了   首先 洗 碗工 并 没有 做 错 相反 这样 的 做法 是 勤俭节约   如果 违反 了 公司 的 规定 也 不至于 让 人 丢 了 饭碗   再者 这个 规定 本身 不 合理   中国 人 太 奢侈 了,0
  洗 碗 工留 剩菜 被 开除 这 是 什 么 烂 酒店 不 分清 红皂白   就 把 人 家 开除 · 就 不 能 人性化 点 察 清楚 在 做 定论 不 可以 吗,-1
  洗 碗 工留 剩菜 被 开除 这 饭店 老板 太 他 妈 不 是 人 了 一点儿 也 不 体谅 劳工 们 的 苦 这种 饭店 关门 算 了   建议 打官司 告 他 诽谤,-1
  洗 碗 工留 剩菜 被 开除 真是 的 这 工人 也 太 没 品位 了 怎 么 能 拿 客人 吃 剩下   的 东西 呢   再说 了 客人 剩下 的 和 客人 在 你们 酒店 里 拉 出 来 的 你们 经理 都 要 拿 回 家 给 老婆 孩子 吃 呢 你 这 不 是 抢 你 老板 的 饭 吗   那 他 还 能 容 你   记得 我们 再 穷 也 要 有 骨气 让 那些 傻B 领导 回 家 吃 屎 去,-1
  洗 碗 工留 剩菜 被 开除 我 还 看 过 有 的 服务员 收 桌子 的 时候 吃 剩下 的 的 菜 和 饮料 这 位 母亲 只是 拿 准备 扔掉 的 食物 也 算是 盗窃 吗   强烈 鄙视 这 家 星级 酒店 希望 曝光 这 家 酒店 名称,-1
  洗 碗 工留 剩菜 被 开除 唉～ 浪费 是 要 遭 天 谴 的   这 酒店   这 败 家 玩意儿,-1
  洗 碗 工留 剩菜 被 开除   不 要 浪费 是 一 种 美德,1
  洗 碗 工留 剩菜 被 开除 这些 表面 像 人 猪 狗 的 坏蛋 人心 被 狗 吃 了 只 剩下 一 颗 黑心 的 败累 应该 得 癌症 见鬼 去,-1
  洗 碗 工留 剩菜 被 开除 人 家 有 错 吗   社会 太 没有 人情 了,-1
  洗 碗 工留 剩菜 被 开除     抓 狂 中国 现在 是 咋 的 了 毛 主席 他 老人 家 说 过 浪费 可耻   以前 勤俭节约 的 老 传统 都 上 哪 儿 去 了   悲催   敲打,-1
  洗 碗 工留 剩菜 被 开除 可怜 的 孩子,-1
  洗 碗 工留 剩菜 被 开除 酒店 管理 就 得 严格,1
  洗 碗 工留 剩菜 被 开除 这 酒店 就 是 这样 来 对待 员工 的 吗   鄙视,-1
  洗 碗 工留 剩菜 被 开除 该 酒店 一点 道德 都 没有 宁可 倒 掉 也 不 愿 留 给 人 吃 太 没 人性 了...,-1
  洗 碗 工留 剩菜 被 开除 这 是 什 么 规矩 一点 人情味 都 没,-1
  洗 碗 工留 剩菜 被 开除 这 当 老板 的 可 真 是   愿 这 位 女工 早日 加入 无限 极 事业 让 自己 的 儿子 得到 健康 同样 成就 健康 美丽 的 人生,-1
  洗 碗 工留 剩菜 被 开除 操   这 是 啥 社会,-1
  洗 碗 工留 剩菜 被 开除 悲哀 的 社会   鄙视,-1
  洗 碗 工留 剩菜 被 开除 既然 都 不 要 了 她 拿走 也 不 差 哈   他 上司 对 她 有 问题,-1
  洗 碗 工留 剩菜 被 开除 这 家 酒店 的 管理 是 混账式 的 管理 盗窃 应该 归 公安管 客人 吃 剩下 的 食物 是 客人 出 了 钱 的 与 你 酒店 有 何干系 你 凭什 么 说 人 家 偷 了 你 酒店 的 东西   强烈 建议 扒 掉 他 的 五星 连 这 么 一点 浅显 的 道理 都 不 懂 肯定 也 没有 什 么 先进 的 管理 理念 别 丢 了 南京 的 脸,-1
  洗 碗 工留 剩菜 被 开除 他 妈 个 B 的 什 么 吊 老板,-1
  洗 碗 工留 剩菜 被 开除 身 为 农民 的 孩子 我 都 不 知道 说什 么 好 万恶 的 社会 呀,-1
  洗 碗 工留 剩菜 被 开除 老板 王八蛋,-1
  洗 碗 工留 剩菜 被 开除 黑心 的 老板 对 一个 帮 自己 那 么 多 年 的 工人 这样   难道 这个 老板 是 要 把 这 剩菜 拿 回 给 他 妈妈 吃 吗   没 心 没 肝 的 黑 老板,-1
  洗 碗 工留 剩菜 被 开除 对 混乱 不 堪 的 中国 就 别 报 以 任何 希望 了   是 不 会 得到 申诉 的,-1
  洗 碗 工留 剩菜 被 开除 悲哀 是 酒店   傷心 的 是 女工   悲哀 的 是 社会 伤心 的 是 穷人,-1
  洗 碗 工留 剩菜 被 开除 这 酒店 太 没 人情味 了   这 经理 有点 2   不 会 做人   富人 不 知道 穷人苦,-1
  洗 碗 工留 剩菜 被 开除 悲哀 社会 的 悲哀 也 反映 出 了 很 严重 的 社会 现实 首先 是 贫富 差距 太 大,-1
  洗 碗 工留 剩菜 被 开除 其实 酒店 也 是 好心   万一 顾客 有什 么 病 呢,1
  洗 碗 工留 剩菜 被 开除 没有 人性 的 酒店   这 家 酒店 的 负责人 是 个 变态狂   我 号召 大 家 不要 去 这 家 酒店 去 消费   能 开除 这样 的 员工 饭菜 也 不 咋 的 已经 变味 了,-1
  洗 碗 工留 剩菜 被 开除 鄙视 严重 鄙视 什 么 破酒店 真 怀疑 他 的 存在 有 何 意义,-1
  洗 碗 工留 剩菜 被 开除 它 反应 了 酒店 管理 人员 的 素质 低级 反应 了 我们 的 社会 矛盾 贫富 差距 大   有待 政府 和 有关 领导 关注,-1
  洗 碗 工留 剩菜 被 开除 哪 家 酒店 还 五星级 没 人 味   狗 屁   这样 的 酒店 你 敢 去 吗   反正 我 是 不 敢 去   发怒,-1
  龙年 洗 碗 工留 剩菜 被 开除 现在 社会 已经 没有 诚信 可言 没有 什 么 廉耻心 已经 走向 衰退 可以 做 空洗牌 了 重建 新 次序,-1
  洗 碗 工留 剩菜 被 开除 浪费 可耻 五星级 怎 么了也不能 浪费   这个 饭店 浪费 的 问题 不 知道 是 国 家 那个 有关 部门 管 也 不管 管,-1
  洗 碗 工留 剩菜 被 开除 唉   艹   什 么 事情   唉   这个 社会   还 能 在 黑暗点 吗,-1
  洗 碗 工留 剩菜 被 开除 这样 的 领导 不 是 人 政府 应当 重罚 他 或 加大 税收 才 对   国 家 领导 应该 把 浪费 行为 列入 法律 法规 上 来,-1
  洗 碗 工留 剩菜 被 开除 他们 永远 不 会 知道 最底层 人 的 生活 状态 他们 也 永远 不 会 理解 朱门酒肉臭路有冻死骨   冷漠 的 心 残酷 的 现实 社会,-1
  洗 碗 工留 剩菜 被 开除 现在 的 社会 太 黑暗 了   人人 只 想 着 自己   富人 太 富   穷人 太 穷  ,-1
  洗 碗 工留 剩菜 被 开除 富人 太 吊   侵负 答工 的,-1
  洗 碗 工留 剩菜 被 开除 酒店 这 怎 么 做 是 有点 过 了 可是 话 又 说 来 酒店 也 有 酒店 的 管理 跟 贵章制度 但 换位 思考 姨 也 是 爱 子 心切   她 也 不 容易 给 教育 就 行 了,-1
  洗 碗 工留 剩菜 被 开除 经理   弱,-1
  洗 碗 工留 剩菜 被 开除 现在 的 社会 不 用 说 了   我 已经 无语 了   微博 助手 推荐 收听 11,-1
  洗 碗 工留 剩菜 被 开除 这 就 是 社会 的 悲哀,-1
  洗 碗 工留 剩菜 被 开除 中国 现 已经 开始 腐败   就 像 是 一 颗 古 树 外表 完好 内部 却 是 腐烂 的,-1
  洗 碗 工留 剩菜 被 开除 富人 的 东西 即使 是 垃圾 也 属于 富人 自己 的   穷人 检 垃圾 也 属于 拿 了 富人 的 东西   这 是 富人 不 允许 的 咱们 老百姓 和 穷人 就 这个 命,0
  洗 碗 工留 剩菜 被 开除 唉   叹 世道 乱 人心 更 乱   可怜天下父母 心   都 不 会 体谅 做 警告 不 就 行 了 吗   何必 开除 呢   人 家 毕竟 是 老 员工 做人 留 一线 日后 好 相见 我 怀疑 那 酒店 老板 良心 被 狗 吃 了   真 不 知道 那 五星级 的 酒店 是 怎 么 开 起 来 的,-1
  洗 碗 工留 剩菜 被 开除 朱门酒肉臭 路 有 冻死骨   规定 是 死 的 可 人情味 不 应该 淡漠 呀   这 社会 到底 怎 么 啦,-1
  洗 碗 工留 剩菜 被 开除 看到 这样 的 公司 只 能 说 很 悲哀,-1
  洗 碗 工留 剩菜 被 开除 这 就 是 世态炎凉   有 钱 人 真 的 就 很 JB 了 不 起,-1
  洗 碗 工留 剩菜 被 开除 这 就 是 资本 家 的 心肠 邓老 不 是 说 了 让 一部分 人 先 富 起 来 吗 你 老人 家 走 了 却 留下 这 后世 的 百姓 生 不 如 死   连 要 倒 掉 的 剩菜 也不给 穷 苦 人 吃 一 口   这 大妈 真 是 伟大 的 勤 劳动者 连 口剩饭 都 没 得 吃 了   你 真是 为富不仁 的 资本 家,-1
  洗 碗 工留 剩菜 被 开除 强烈 要求 曝光 酒店 的 名称 为富不仁   坚决 抵制   拳头,-1
  洗 碗 工留 剩菜 被 开除 唉 可悲 的 现实,-1
  洗 碗 工留 剩菜 被 开除 你们 这些 有钱有势 的 人 渣 你们 只 顾及 自己 利益 名誉 你 却 忘 了 自己 长心 了   宁愿 把 东西 倒 掉 也 不 給人 吃   你们 可 知道 对于 经济 困难 的 人群 往往 一 天 一个 馒头 就 能 使 人 生存 下去 的 希望   你们 不 仅 为 她 所 做 的 感到 同情 反而 让 她 断 了 生活 来 源   他们 那些 酒店 是 人 做 的 事 吗,-1
  洗 碗 工留 剩菜 被 开除 有 钱 就 了不起 浪费 东西 很 可耻 不 尊重 食物 直接 去 喝 营养 水 得 了   大酒店 对 员工 应该 是 人性化 管理 以 开除 解决 问题 你 这 是 显摆 你 的 权力 做人 你 都 不 会,-1
  洗 碗 工留 剩菜 被 开除 什 么 酒店 曝光 一下 叫 工商 等 执法 部门 去 查查 看看 有 没 有 偷税 漏税 地沟 油什 么 的 罚 死 他们   真 tmd 没有 人性   都 是 吃 屎 长大 的,-1
  洗 碗 工留 剩菜 被 开除 酒店 那些 人 没 人性,-1
  洗 碗 工留 剩菜 被 开除 那些 人 的 良心 被 狗 吃 了 人 的 本性 完全 丧失   建议 酒店 内 的 其它 员工 集体 辞职 与其 被 这样 一 群 狼心狗肺 的 人 管 着 不 如 回到 人间 过人 的 生活,-1
  洗 碗 工留 剩菜 被 开除   这个 酒店 的 管理者 大脑 有 问题 他们 可以 让 这些 东西 变成 地 沟 油 的 原料 却 不 能 让 它 有 意义   这样 的 事情 发生 在 中国 不 奇怪,-1
  洗 碗 工留 剩菜 被 开除 酒店 管理 没有 错,1
  洗 碗 工留 剩菜 被 开除 现在 的 管理 阶层 有 人性 的 很 少 一 般 都 是 对 上面 阿谀奉承 对 下面 穷追猛打 最好 是 有 人 做 又 不 要 付 钱 还有 客人 留下 的也不确保 就 扔 了 说 不 定 还要 再 上 呢 所以 看看 是 剩菜 也 许 还要 派 第二 次 第三 次 用场 也 不 一定   现在 的 老板 不 黑心 的 还有 吗,-1
  洗 碗 工留 剩菜 被 开除 如此 看 来 酒店 真 的 很 浪费   女人 为 了 孩子 去 偷盗 人 家 要 倒 掉 的 饭菜   酒店 浪费 的 不仅仅 只 是 几 盘 菜 还有 尊严   酒店 开除 打工 妇女 太 不 讲情面 了 毕竟 打工 妇女 已经 干 了 四 年 了 给 严重 警告 总 比 开除 有 情面   这 世道 是 没有 人情味 的   只有 利益   你们 说 呢,-1
  洗 碗 工留 剩菜 被 开除 该 酒店 缺 的 是 人性化 管理 客人 留下 的 未经 污染 的 食品 完全 可 由 专人 收集 保管 然后 再 分 给 需要 的 员工,-1
  洗 碗 工留 剩菜 被 开除 社会 在 发展 人 却 在 退步 制度 在 完善 人性 在 缺 失   酒店 需要 制度 维持 窘迫 需要 关怀 温暖   剩菜 与 其 倒 掉 不 如 拿 来 救济 既 发挥 的 剩余 价 值 又 做到 了 人性 关怀 不 管 从 经济 角度 道德 角度 管理 角度 来 说 都 是 不 科学 的 笨 办法 然后 再说 开除 若 你 不 是 你 爱人 的 初恋 你 是 否 也 将 其 开除,0
  洗 碗 工留 剩菜 被 开除 中国 人 就 是 喜欢 摆谱 浪费 是 最 大 的 可耻,-1
  洗 碗 工留 剩菜 被 开除 真 想 骂 某些 人 脑残 不 过 还是 不 骂 了   我 就 纳闷 了   这 姨 未 经 物主 允许 拿走 食物   就 是 侵害 了 他人 财产权     肯定 是 盗窃   盗窃 这个 事实 是 客观 存在 的 不 会 因为 她 是 为 了 儿子 或者 为 了 女儿 而 改变   更 无关贫穷 和 富有   还有 那些 说 人情 大于 规矩 的 人   你们 想 过 规矩 被 破坏 导致 的 后果 么,-1
  洗 碗 工留 剩菜 被 开除 浪费 资源 还 不 算 还 把 人 开 了   现在 的 有钱 人   良心 都 哪 去 了,-1
  洗 碗 工留 剩菜 被 开除 洗 碗工 为 剩菜 而 买单 谁 为 这个 社会 的 冷漠 而 买 单,-1
  洗 碗 工留 剩菜 被 开除 那 星级 酒店 老板 和 管理层 都 不 是 好 鸟 枪毙,-1
  洗 碗 工留 剩菜 被 开除 李红 所在 的 五星级 酒店 的 老板 说 句 粗话 操 你 祖宗,-1
  洗 碗 工留 剩菜 被 开除 那个 五星级 的 老板 是 以 他 妈妈 被 公猴子 强奸 后 生 下 他 的 所以 他 才 没有 人情味,-1
  洗 碗 工留 剩菜 被 开除 那 酒店 的 老板 也 太 过 无情 了 穷人 家 就 是 命苦,-1
  洗 碗 工留 剩菜 被 开除 这 家 酒店 太 可恶 了,-1
  洗 碗 工留 剩菜 被 开除 现在 这个 社会 越 来 越 不 是 社会 了 感叹 中,-1
  洗 碗 工留 剩菜 被 开除 难道 这个 世界 真 的 是 麻木 了 吗   连 一点 同情心 都 没有 了 吗,-1
  洗 碗 工留 剩菜 被 开除 经理 你妹 的 肿 么 能 酱紫 姨 辛苦 了,-1
  洗 碗 工留 剩菜 被 开除 这种 老板 不 为 他 做 事 也 罢,-1
  洗 碗 工留 剩菜 被 开除   难过   这些 号称 五星级 的 大 饭店 缺 失 的 是 人性化 管理 的 概念 这种 做法 还 没有 一些 小 饭馆 管理 得 好   狗眼看人低 使劲 浪费 要 遭 天 谴 的,-1
  洗 碗 工留 剩菜 被 开除 可悲   现实 就 是 这样   我 害怕 进入 这个 冷漠 的 社会 了,-1
  洗 碗 工留 剩菜 被 开除 这种 酒店 迟早 要 关门 逞什 么 富,-1
  洗 碗 工留 剩菜 被 开除 唉 这 饭店 太 不 尽人情 了 母爱 太 伟大 了,0
  洗 碗 工留 剩菜 被 开除 也 不怕 拿 回 家 有 乙肝 真 不 爱 孩子,-1
  洗 碗 工留 剩菜 被 开除 我 真 的 没法 理解   酒店 的 经理   你 TM D   不 是 吃 大米 长大 的 吗,-1
  洗 碗 工留 剩菜 被 开除   发怒 饭店 老板 就是 一 混 蛋   底层 大众 怎 做 多 有 点 不 符合 情理 的   多 过 头 了   万恶 的 社会 分配 制度,-1
  洗 碗 工留 剩菜 被 开除 不 是 说 创建 和谐 社会 吗   这 老板 也 太 没 同情心 了,-1
  洗 碗 工留 剩菜 被 开除 那 酒店 老板 是 什 么 动物 和什 么 动物 造 出 来 的 畜生   NND   节约 粮食 爱护 自己 的 孩子 也 有 错 吗   假如 哪 天 老板 破产 了 沦落 到 那个 地步 了不也 一样 吗   像 这样 的 好 工人 好 母亲 应该 去 帮助 才 对   天 杀 的 畜生 老板   去 死   你 妈 被 鬼子Ri 了,-1
  洗 碗 工留 剩菜 被 开除 为富不仁矣 一些 富人 已经 没有 了 人性   像 这种 人 迟早 要 被 社会 所 淘汰 和 抛弃,-1
  洗 碗 工留 剩菜 被 开除 求 酒店 名称 ...   狼心狗肺 的 东西   这 他 妈 的 怎 么 了   这 就 是 特色 社会主义 么. 特色 在 哪 儿   欺负 老百姓 么   父母 官 呢   这 事 没 人 管 么   寒心,-1
  洗 碗 工留 剩菜 被 开除 只 许 周官 放火 不 许 百姓 点灯 世界 太 黑暗 了,-1
  洗 碗 工留 剩菜 被 开除 浪费 食物 可耻   勤俭节约 光荣,0
  洗 碗 工留 剩菜 被 开除 这 家 酒店 的 人 也 太 蛮横无理,-1
  洗 碗 工留 剩菜 被 开除 呸   什 么 玩意 还有 没 有 人性 扔 了 没事 捡 了 就 开除 什 么 逻辑 老板 是 不 是 认为 员工 都 和 他 一样 有 钱   事情 出 了 即便 她 做 得 不 对 也 该 是 批评 教育 也 不 该 开除 再说 她 的 故事 好 让 人 心酸 这 就 是 我们 中国 的 国情,-1
  洗 碗 工留 剩菜 被 开除 中国 就是 这个 刁样 真 的 很 想 再 来 次 世界大战 地震 也 好 人类 全部 灭亡   穷人 活 着 就 受罪,-1
  学 雷锋 被 钓鱼 执法 这个 世界,-1
  学 雷锋 被 钓鱼 执法 好人难做,0
  学 雷锋 被 钓鱼 执法 是 不 是 学 雷锋 不 好 说 但 被 钩鱼 应该 是 真 的,0
  学 雷锋 被 钓鱼 执法 如果 要是 真 的 做 好事 要 事先 声明 不 要 钱 那样 执法 人员 就 不 会 上 你 的 车 了 还是 你 想 捡便宜 反而 害 了 自己,0
  学 雷锋 被 钓鱼 执法 这种 钓鱼 执法 只能 是 学 雷锋 的 人 越 来 越 少 必然 给 社会 造成 非常 恶劣 的 影响   强烈 谴责,-1
  学 雷锋 被 钓鱼 执法 在 执法 的 背后 是 什 么   经济链   首 次 为什 么 不 是 教育 为主   而是 巨额 罚款 呢   打 着 执法 的 幌子 收 着 劳动 人民 的 血汗钱   简直 就 是 扯 淡,-1
  学 雷锋 被 钓鱼 执法 不 否认 长沙 好人 多 但 长沙 的 黑 的 也 确实 是 多,-1
  学 雷锋 被 钓鱼 执法 鸡毛令件 还是 狡辩 呢   人 家 做 好事 要 被 罚 社会 一定 要 走向 冷漠 吗   如果 没收 钱 又 怎 么 会 被 钓鱼 执法 呢 根本 就 没 证据   这 社会 该信 谁 呢.............,-1
  学 雷锋 被 钓鱼 执法 现在 这个 世界 别 想 着 做 好事 因为 做 好事 的 通常 都 会 被 罚 钱,-1
  学 雷锋 被 钓鱼 执法 擦 你 妹,-1
  学 雷锋 被 钓鱼 执法 这个 跟 学 雷锋   扯 不 上  ,0
  学 雷锋 被 钓鱼 执法 给 他们 钱 就 好 了 他们 就 不 管 了 在 我们 这里 黑车 都 要 向 他们 交 钱 然后 他们 就 装 没 看 着 否则 就 抓 你,-1
